district,state,year,month,rain_total,rain_avg,temp_avg,soil,urban,well_depth,aquifer_type,gw_delta
Gondia,maharashtra,2025.0,3.0,0.3,0.0096774193548387,28.524516129032257,3,0,100.0,2,-0.979530529953916
Gondia,maharashtra,2025.0,4.0,15.79,0.5263333333333333,32.692,3,0,100.0,2,-2.620993279569891
Gondia,maharashtra,2025.0,5.0,117.46,3.789032258064516,31.25225806451613,3,0,100.0,2,-3.833522849462369
Gondia,maharashtra,2025.0,6.0,178.28,5.942666666666667,29.422666666666665,3,0,100.0,2,-1.4222688172043014
Gondia,maharashtra,2025.0,7.0,536.5,17.306451612903224,25.965806451612902,3,0,100.0,2,1.792430107526883
Gondia,maharashtra,2025.0,8.0,292.04,9.420645161290324,26.24,3,0,100.0,2,3.2085658274324693
Gondia,maharashtra,2025.0,9.0,258.71,8.623666666666667,26.03166666666667,3,0,100.0,2,6.09657603473762
Gondia,maharashtra,2025.0,10.0,98.69,3.1835483870967742,23.998064516129038,3,0,100.0,2,-1.9753354105571856
Gondia,maharashtra,2025.0,11.0,1.63,0.0543333333333333,18.344,3,0,100.0,2,-0.3940032258064505
Gondia,maharashtra,2025.0,12.0,0.0,0.0,16.22806451612903,3,0,100.0,2,-1.581521951219511
Hingoli,maharashtra,2023.0,5.0,42.55,1.3725806451612903,32.93645161290323,2,0,9.8,1,2.1000000000000005
Jalgaon,maharashtra,2023.0,5.0,2.87,0.0925806451612903,33.18161290322581,2,0,62.9,2,-0.5511255656108531
Jalgaon,maharashtra,2023.0,6.0,35.11,1.1703333333333332,32.422333333333334,2,0,62.9,2,-0.7030543837882561
Jalgaon,maharashtra,2023.0,7.0,283.24,9.136774193548389,27.45258064516129,2,0,62.9,2,-1.45012418764032
Jalgaon,maharashtra,2023.0,8.0,73.2,2.361290322580645,26.51322580645161,2,0,62.9,2,-0.8039623881273315
Jalgaon,maharashtra,2023.0,9.0,288.23,9.607666666666669,26.521666666666665,2,0,62.9,2,-0.4373083411433924
Jalgaon,maharashtra,2023.0,10.0,2.82,0.0909677419354838,24.853870967741937,2,0,62.9,2,1.8325808527755427
Jalgaon,maharashtra,2023.0,11.0,76.42,2.547333333333333,22.93733333333333,2,0,62.9,2,1.2514488122962248
Jalgaon,maharashtra,2023.0,12.0,6.87,0.2216129032258064,20.72741935483871,2,0,62.9,2,-0.3296042105263126
Jalgaon,maharashtra,2024.0,1.0,1.46,0.0470967741935483,21.739032258064515,2,0,62.9,2,-1.5541492307692408
Jalgaon,maharashtra,2024.0,2.0,6.65,0.2293103448275862,25.236206896551725,2,0,62.9,2,-0.9128749999999926
Jalgaon,maharashtra,2024.0,3.0,0.81,0.0261290322580645,28.799354838709675,2,0,62.9,2,0.5693624125874095
Jalgaon,maharashtra,2024.0,4.0,8.35,0.2783333333333333,33.71933333333333,2,0,62.9,2,1.4662639610389618
Jalgaon,maharashtra,2024.0,5.0,4.82,0.1554838709677419,35.88741935483871,2,0,62.9,2,-0.5726167582417574
Jalgaon,maharashtra,2024.0,6.0,253.67,8.455666666666666,30.63233333333333,2,0,62.9,2,-0.0693269230769288
Jalgaon,maharashtra,2024.0,7.0,283.4,9.141935483870968,27.32677419354839,2,0,62.9,2,2.2957196029776767
Jalgaon,maharashtra,2024.0,8.0,222.08,7.163870967741935,26.526129032258066,2,0,62.9,2,4.343112305854234
Jalgaon,maharashtra,2024.0,9.0,184.8,6.16,25.85833333333333,2,0,62.9,2,4.367049272486774
Jalgaon,maharashtra,2024.0,10.0,117.31,3.7841935483870968,25.48032258064516,2,0,62.9,2,2.491268881733024
Jalgaon,maharashtra,2024.0,11.0,0.0,0.0,20.666,2,0,62.9,2,-0.330938524590163
Jalgaon,maharashtra,2024.0,12.0,11.09,0.3577419354838709,19.741935483870968,2,0,62.9,2,-1.22510042735043
Jalgaon,maharashtra,2025.0,1.0,0.0,0.0,21.06903225806452,2,0,62.9,2,-0.920940170940174
Jalgaon,maharashtra,2025.0,2.0,0.0,0.0,25.794642857142858,2,0,62.9,2,-0.1765594017093974
Jalgaon,maharashtra,2025.0,3.0,0.0,0.0,29.6883870967742,2,0,62.9,2,-1.227924999999999
Jalgaon,maharashtra,2025.0,4.0,2.74,0.0913333333333333,33.765,2,0,62.9,2,-1.120558333333335
Jalgaon,maharashtra,2025.0,5.0,114.08,3.68,31.39967741935484,2,0,62.9,2,0.1754509803921564
Jalgaon,maharashtra,2025.0,6.0,130.67,4.355666666666666,29.82633333333333,2,0,62.9,2,1.5984240196078403
Jalgaon,maharashtra,2025.0,7.0,133.17,4.295806451612902,27.315806451612904,2,0,62.9,2,2.0275228494623683
Jalgaon,maharashtra,2025.0,8.0,202.45,6.530645161290322,26.94903225806452,2,0,62.9,2,-0.6219728494623666
Jalgaon,maharashtra,2025.0,9.0,164.5,5.483333333333333,25.71966666666667,2,0,62.9,2,1.608431060606062
Jalgaon,maharashtra,2025.0,10.0,67.86,2.189032258064516,24.955161290322582,2,0,62.9,2,-0.8347324046920797
Jalgaon,maharashtra,2025.0,11.0,13.46,0.4486666666666667,20.64033333333333,2,0,62.9,2,-0.5290760368663605
Jalgaon,maharashtra,2025.0,12.0,0.0,0.0,19.26129032258065,2,0,62.9,2,-3.112957983193276
Jalna,maharashtra,2023.0,8.0,82.26,2.6535483870967744,25.473548387096773,2,0,30.0,2,-0.3556574923547402
Jalna,maharashtra,2023.0,9.0,195.87,6.529,25.406333333333333,2,0,30.0,2,0.2144837834345525
Jalna,maharashtra,2023.0,10.0,1.16,0.0374193548387096,23.81064516129032,2,0,30.0,2,-0.0755855503390716
Jalna,maharashtra,2023.0,11.0,88.66,2.9553333333333334,22.365,2,0,30.0,2,-0.2805108556832694
Jalna,maharashtra,2023.0,12.0,5.54,0.1787096774193548,19.77387096774193,2,0,30.0,2,0.1884260289210231
Jalna,maharashtra,2024.0,1.0,2.09,0.0674193548387096,21.373870967741937,2,0,30.0,2,-0.2264516129032256
Jalna,maharashtra,2024.0,2.0,6.800000000000001,0.2344827586206896,25.01172413793104,2,0,30.0,2,-0.0775778642936595
Jalna,maharashtra,2024.0,3.0,1.75,0.0564516129032258,28.59161290322581,2,0,30.0,2,-0.1444597701149426
Jalna,maharashtra,2024.0,4.0,28.06,0.9353333333333332,32.87766666666667,2,0,30.0,2,-0.0596781609195402
Jalna,maharashtra,2024.0,5.0,15.82,0.5103225806451613,34.25258064516129,2,0,30.0,2,-0.0735013262599468
Jalna,maharashtra,2024.0,6.0,200.51,6.683666666666666,28.909666666666663,2,0,30.0,2,0.0885576923076922
Jalna,maharashtra,2024.0,7.0,270.65000000000003,8.730645161290324,26.078064516129032,2,0,30.0,2,0.1547239454094293
Jalna,maharashtra,2024.0,8.0,184.51,5.951935483870967,25.75935483870968,2,0,30.0,2,0.3401835637480797
Jalna,maharashtra,2024.0,9.0,183.58,6.1193333333333335,25.046333333333333,2,0,30.0,2,0.6043809523809526
Jalna,maharashtra,2024.0,10.0,102.46,3.3051612903225807,24.495806451612903,2,0,30.0,2,-0.36975
Jalna,maharashtra,2024.0,11.0,0.0,0.0,19.95266666666667,2,0,30.0,2,-0.8077500000000001
Jalna,maharashtra,2024.0,12.0,5.65,0.182258064516129,20.08258064516129,2,0,30.0,2,-0.2148168316831682
Jalna,maharashtra,2025.0,1.0,0.0,0.0,21.47193548387097,2,0,30.0,2,-0.0322714036109494
Jalna,maharashtra,2025.0,2.0,0.0,0.0,25.55821428571429,2,0,30.0,2,-0.0282080610021786
Jalna,maharashtra,2025.0,3.0,0.07,0.002258064516129,29.158709677419356,2,0,30.0,2,-0.0344795657726688
Jalna,maharashtra,2025.0,4.0,7.18,0.2393333333333333,32.833666666666666,2,0,30.0,2,-0.0314300202839761
Jalna,maharashtra,2025.0,5.0,177.4,5.72258064516129,30.46161290322581,2,0,30.0,2,1.2928073316283035
Jalna,maharashtra,2025.0,6.0,124.36,4.145333333333333,28.004,2,0,30.0,2,-0.1658314492753623
Jalna,maharashtra,2025.0,7.0,177.78,5.73483870967742,26.10451612903226,2,0,30.0,2,0.1718912903225805
Jalna,maharashtra,2025.0,8.0,217.76,7.024516129032258,25.432258064516127,2,0,30.0,2,0.7169112903225807
Jalna,maharashtra,2025.0,9.0,246.0,8.2,24.66166666666667,2,0,30.0,2,-0.1712475806451612
Jalna,maharashtra,2025.0,10.0,92.35,2.9790322580645165,23.57064516129033,2,0,30.0,2,-0.235325
Jalna,maharashtra,2025.0,11.0,16.17,0.539,18.988666666666667,2,0,30.0,2,-0.7146083333333333
Jalna,maharashtra,2025.0,12.0,0.0,0.0,17.324193548387097,2,0,30.0,2,-0.6287465053763441
Kolhapur,maharashtra,2023.0,10.0,36.25,1.1693548387096775,24.205483870967743,2,1,200.0,2,0.2228116710875411
Kolhapur,maharashtra,2023.0,11.0,37.63,1.254333333333333,23.85833333333333,2,1,200.0,2,-0.2131321839080513
Kolhapur,maharashtra,2023.0,12.0,1.5,0.0483870967741935,22.99903225806452,2,1,200.0,2,0.0346505376344197
Kolhapur,maharashtra,2024.0,1.0,2.36,0.0761290322580645,23.531935483870967,2,1,200.0,2,0.0484677419354753
Kolhapur,maharashtra,2024.0,2.0,0.01,0.0003448275862068,26.13103448275862,2,1,200.0,2,-2.620848164627361
Kolhapur,maharashtra,2024.0,3.0,0.19,0.0061290322580645,28.45741935483871,2,1,200.0,2,0.6709288097886486
Kolhapur,maharashtra,2024.0,4.0,20.9,0.6966666666666667,31.204,2,1,200.0,2,-0.1778715437787994
Kolhapur,maharashtra,2024.0,5.0,59.370000000000005,1.9151612903225808,29.656129032258065,2,1,200.0,2,-0.5073703917050665
Kolhapur,maharashtra,2024.0,6.0,314.9,10.496666666666666,25.251,2,1,200.0,2,-0.5115681003584243
Kolhapur,maharashtra,2024.0,7.0,860.76,27.766451612903225,24.100645161290323,2,1,200.0,2,2.741361111111118
Kolhapur,maharashtra,2024.0,8.0,334.06,10.776129032258064,24.223870967741934,2,1,200.0,2,1.3985595238095172
Kolhapur,maharashtra,2024.0,9.0,253.17,8.439,23.473333333333336,2,1,200.0,2,0.1102678571428583
Kolhapur,maharashtra,2024.0,10.0,231.6,7.470967741935484,23.996451612903225,2,1,200.0,2,-0.5103945852534579
Kolhapur,maharashtra,2024.0,11.0,4.16,0.1386666666666666,20.925666666666665,2,1,200.0,2,-0.3401195773081156
Kolhapur,maharashtra,2024.0,12.0,4.9,0.1580645161290322,21.906129032258065,2,1,200.0,2,-0.31006962864722
Kolhapur,maharashtra,2025.0,1.0,0.0,0.0,22.38483870967742,2,1,200.0,2,-0.2981662087912085
Kolhapur,maharashtra,2025.0,2.0,0.02,0.0007142857142857,26.03107142857143,2,1,200.0,2,-0.3989607142857068
Kolhapur,maharashtra,2025.0,3.0,3.33,0.1074193548387096,29.29032258064516,2,1,200.0,2,-0.4648980198019856
Kolhapur,maharashtra,2025.0,4.0,28.47,0.949,30.268666666666665,2,1,200.0,2,-0.7066694500775341
Kolhapur,maharashtra,2025.0,5.0,309.18,9.973548387096775,26.93193548387097,2,1,200.0,2,-1.0017910667058558
Kolhapur,maharashtra,2025.0,6.0,381.84,12.728000000000002,24.629666666666665,2,1,200.0,2,0.4454585365853702
Kolhapur,maharashtra,2025.0,7.0,329.06,10.61483870967742,23.69,2,1,200.0,2,2.5522806451612894
Kolhapur,maharashtra,2025.0,8.0,347.12,11.19741935483871,23.144193548387097,2,1,200.0,2,0.1935659065628456
Kolhapur,maharashtra,2025.0,9.0,187.62,6.254,22.988333333333333,2,1,200.0,2,0.2209443573667755
Kolhapur,maharashtra,2025.0,10.0,151.82,4.89741935483871,23.14548387096774,2,1,200.0,2,-0.7122763929618827
Kolhapur,maharashtra,2025.0,11.0,16.59,0.553,20.23333333333333,2,1,200.0,2,-0.6395310109743946
Kolhapur,maharashtra,2025.0,12.0,0.0,0.0,19.174516129032256,2,1,200.0,2,-0.4914420417400009
Latur,maharashtra,2024.0,2.0,0.03,0.0010344827586206,26.287241379310345,2,0,30.0,2,-0.8876918798665185
Latur,maharashtra,2024.0,3.0,10.89,0.3512903225806452,29.86290322580645,2,0,30.0,2,-1.164969410456064
Latur,maharashtra,2024.0,4.0,28.9,0.9633333333333332,33.31133333333334,2,0,30.0,2,0.1289349276974434
Latur,maharashtra,2024.0,5.0,53.370000000000005,1.7216129032258063,32.983548387096775,2,0,30.0,2,-0.8533704115684095
Latur,maharashtra,2024.0,6.0,180.29,6.009666666666666,28.021,2,0,30.0,2,-0.6740561529271218
Latur,maharashtra,2024.0,7.0,196.03,6.323548387096774,25.903548387096773,2,0,30.0,2,3.7474351851851866
Latur,maharashtra,2024.0,8.0,147.18,4.747741935483871,25.905806451612904,2,0,30.0,2,3.783
Latur,maharashtra,2024.0,9.0,250.37,8.345666666666666,24.909666666666663,2,0,30.0,2,0.1558706896551722
Latur,maharashtra,2024.0,10.0,59.22,1.9103225806451611,24.760645161290324,2,0,30.0,2,-0.795787356321839
Latur,maharashtra,2024.0,11.0,0.44,0.0146666666666666,20.427333333333333,2,0,30.0,2,-2.1989855072463773
Latur,maharashtra,2024.0,12.0,4.5200000000000005,0.1458064516129032,21.515806451612903,2,0,30.0,2,-1.0669247491638787
Latur,maharashtra,2025.0,1.0,0.0,0.0,22.345483870967744,2,0,30.0,2,0.080398351648351
Latur,maharashtra,2025.0,2.0,0.0,0.0,26.2025,2,0,30.0,2,-0.9423214285714288
Latur,maharashtra,2025.0,3.0,4.69,0.1512903225806451,29.656129032258065,2,0,30.0,2,-0.6274999999999995
Latur,maharashtra,2025.0,4.0,18.44,0.6146666666666666,32.96333333333333,2,0,30.0,2,-1.6988000000000003
Latur,maharashtra,2025.0,5.0,182.98,5.90258064516129,30.32870967741936,2,0,30.0,2,-0.1233951219512192
Latur,maharashtra,2025.0,6.0,104.17,3.4723333333333333,27.625,2,0,30.0,2,0.4052951219512195
Latur,maharashtra,2025.0,7.0,168.07,5.421612903225806,26.14290322580645,2,0,30.0,2,3.3730290322580645
Latur,maharashtra,2025.0,8.0,336.27,10.84741935483871,25.07225806451613,2,0,30.0,2,3.265767519466073
Latur,maharashtra,2025.0,9.0,325.61,10.853666666666667,24.472666666666665,2,0,30.0,2,1.2623891625615766
Latur,maharashtra,2025.0,10.0,92.71,2.990645161290322,23.35451612903226,2,0,30.0,2,-0.4411405529953918
Latur,maharashtra,2025.0,11.0,10.1,0.3366666666666666,18.933666666666667,2,0,30.0,2,-0.765619388094446
Latur,maharashtra,2025.0,12.0,0.0,0.0,16.960322580645162,2,0,30.0,2,-1.1937046349844942
Mumbai city,maharashtra,2023.0,5.0,13.77,0.4441935483870967,29.15419354838709,5,1,5.04,1,0.8000000000000003
Mumbai suburban,maharashtra,2023.0,5.0,11.44,0.3690322580645161,31.29096774193548,5,1,5.6,1,0.6000000000000001
Nagpur,maharashtra,2023.0,4.0,74.43,2.4810000000000003,29.922,2,1,40.1,2,-0.2940284653465346
Nagpur,maharashtra,2023.0,5.0,24.65,0.7951612903225806,32.648387096774194,2,1,40.1,2,-0.019769611576542
Nagpur,maharashtra,2023.0,6.0,136.89,4.563000000000001,32.938,2,1,40.1,2,-0.052805838739574
Nagpur,maharashtra,2023.0,7.0,418.65,13.50483870967742,27.429032258064517,2,1,40.1,2,0.1200066934404282
Nagpur,maharashtra,2023.0,8.0,173.31,5.590645161290323,25.57322580645161,2,1,40.1,2,0.8159722222222223
Nagpur,maharashtra,2023.0,9.0,336.77,11.225666666666664,26.003,2,1,40.1,2,0.4986785714285713
Nagpur,maharashtra,2023.0,10.0,4.18,0.1348387096774193,23.354193548387094,2,1,40.1,2,0.1807022696929239
Nagpur,maharashtra,2023.0,11.0,52.11,1.737,20.58533333333333,2,1,40.1,2,-0.3377141744548289
Nagpur,maharashtra,2023.0,12.0,10.72,0.3458064516129032,18.531935483870967,2,1,40.1,2,-0.1668768436578167
Nagpur,maharashtra,2024.0,1.0,10.24,0.3303225806451613,18.830967741935485,2,1,40.1,2,-0.4340833012697191
Nagpur,maharashtra,2024.0,2.0,12.07,0.4162068965517241,23.36241379310345,2,1,40.1,2,-0.1296837944664033
Nagpur,maharashtra,2024.0,3.0,13.99,0.4512903225806451,27.87,2,1,40.1,2,0.0169208211143696
Nagpur,maharashtra,2024.0,4.0,62.18,2.0726666666666667,31.113333333333333,2,1,40.1,2,-0.0514435483870969
Nagpur,maharashtra,2024.0,5.0,31.11,1.003548387096774,34.41096774193549,2,1,40.1,2,0.4268796296296298
Nagpur,maharashtra,2024.0,6.0,143.74,4.791333333333333,31.694666666666667,2,1,40.1,2,-0.2657962962962963
Nagpur,maharashtra,2024.0,7.0,590.09,19.03516129032258,27.18290322580645,2,1,40.1,2,1.0168148148148148
Nagpur,maharashtra,2024.0,8.0,281.27,9.073225806451612,25.820967741935487,2,1,40.1,2,0.3538351851851851
Nagpur,maharashtra,2024.0,9.0,208.84,6.961333333333333,25.769333333333336,2,1,40.1,2,-0.3791833333333332
Nagpur,maharashtra,2024.0,10.0,76.72,2.474838709677419,24.706129032258065,2,1,40.1,2,-0.4619774193548389
Nagpur,maharashtra,2024.0,11.0,0.0,0.0,19.637666666666668,2,1,40.1,2,-0.3973488964346345
Nagpur,maharashtra,2024.0,12.0,15.15,0.4887096774193548,18.7758064516129,2,1,40.1,2,-0.4358963646228977
Nagpur,maharashtra,2025.0,1.0,0.37,0.0119354838709677,19.48709677419355,2,1,40.1,2,-0.4076667504819378
Nagpur,maharashtra,2025.0,2.0,0.0,0.0,24.740714285714287,2,1,40.1,2,-0.3534568654019874
Nagpur,maharashtra,2025.0,3.0,0.13,0.0041935483870967,28.93354838709677,2,1,40.1,2,-0.3612359617682195
Nagpur,maharashtra,2025.0,4.0,17.18,0.5726666666666667,33.26533333333334,2,1,40.1,2,-0.3475764375876577
Nagpur,maharashtra,2025.0,5.0,76.54,2.4690322580645163,32.244516129032256,2,1,40.1,2,0.3105134575569357
Nagpur,maharashtra,2025.0,6.0,130.0,4.333333333333333,30.01633333333333,2,1,40.1,2,0.0190052380952376
Nagpur,maharashtra,2025.0,7.0,390.74,12.60451612903226,25.97903225806452,2,1,40.1,2,3.0251464516129034
Nagpur,maharashtra,2025.0,8.0,227.21,7.329354838709678,26.20903225806452,2,1,40.1,2,0.6818467741935483
Nagpur,maharashtra,2025.0,9.0,243.52,8.117333333333333,25.79866666666667,2,1,40.1,2,0.0138922287390029
Nagpur,maharashtra,2025.0,10.0,78.05,2.517741935483871,23.840967741935486,2,1,40.1,2,-0.3435535190615836
Nagpur,maharashtra,2025.0,11.0,8.44,0.2813333333333333,18.72433333333333,2,1,40.1,2,-0.714291935483871
Nagpur,maharashtra,2025.0,12.0,0.0,0.0,16.524193548387096,2,1,40.1,2,-0.8738991869918702
Nanded,maharashtra,2023.0,6.0,49.54,1.651333333333333,32.80266666666667,2,0,34.0,2,1.090515873015872
Nanded,maharashtra,2023.0,7.0,566.1,18.26129032258065,26.84032258064516,2,0,34.0,2,2.8161866359447005
Nanded,maharashtra,2023.0,8.0,79.32,2.5587096774193547,25.85032258064516,2,0,34.0,2,0.7535676235572657
Nanded,maharashtra,2023.0,9.0,193.88,6.462666666666666,25.819000000000003,2,0,34.0,2,-0.0120932937071973
Nanded,maharashtra,2023.0,10.0,1.36,0.0438709677419354,23.818064516129034,2,0,34.0,2,0.1137676056338028
Nanded,maharashtra,2023.0,11.0,46.99,1.5663333333333334,22.369333333333334,2,0,34.0,2,-2.466293103448276
Nanded,maharashtra,2023.0,12.0,1.9,0.0612903225806451,20.21548387096774,2,0,34.0,2,-1.078706896551724
Nanded,maharashtra,2024.0,1.0,0.0,0.0,22.23741935483871,2,0,34.0,2,-2.2441129032258065
Nanded,maharashtra,2024.0,2.0,0.82,0.0282758620689655,26.25103448275862,2,0,34.0,2,-1.8876112347052276
Nanded,maharashtra,2024.0,3.0,17.76,0.5729032258064517,29.77032258064516,2,0,34.0,2,-0.8708651477832525
Nanded,maharashtra,2024.0,4.0,40.76,1.3586666666666667,33.548,2,0,34.0,2,-0.1882727832512323
Nanded,maharashtra,2024.0,5.0,28.11,0.9067741935483872,34.62483870967741,2,0,34.0,2,-0.0236571618037118
Nanded,maharashtra,2024.0,6.0,164.8,5.493333333333334,30.15533333333333,2,0,34.0,2,0.6550961538461522
Nanded,maharashtra,2024.0,7.0,353.93,11.41709677419355,26.47806451612903,2,0,34.0,2,0.6965198511166264
Nanded,maharashtra,2024.0,8.0,194.05,6.259677419354839,26.264193548387095,2,0,34.0,2,1.919916500142735
Nanded,maharashtra,2024.0,9.0,190.01,6.333666666666667,25.62633333333333,2,0,34.0,2,7.255486725663716
Nanded,maharashtra,2024.0,10.0,42.27,1.3635483870967742,25.16774193548387,2,0,34.0,2,-1.5400806451612905
Nanded,maharashtra,2024.0,11.0,0.11,0.0036666666666666,20.27466666666667,2,0,34.0,2,-2.558336021505376
Nanded,maharashtra,2024.0,12.0,3.66,0.1180645161290322,20.801290322580645,2,0,34.0,2,-2.0777219471947195
Nanded,maharashtra,2025.0,1.0,0.0,0.0,21.715806451612902,2,0,34.0,2,-1.8965504617688664
Nanded,maharashtra,2025.0,2.0,0.0,0.0,26.2925,2,0,34.0,2,-1.6809220354808598
Nanded,maharashtra,2025.0,3.0,3.1699999999999995,0.102258064516129,30.11903225806452,2,0,34.0,2,-0.7333243727598564
Nanded,maharashtra,2025.0,4.0,10.54,0.3513333333333334,33.982,2,0,34.0,2,-0.0880645161290303
Nanded,maharashtra,2025.0,5.0,146.23,4.717096774193548,31.875806451612902,2,0,34.0,2,1.1030624999999985
Nanded,maharashtra,2025.0,6.0,178.94,5.964666666666667,28.695,2,0,34.0,2,0.1812174999999989
Nanded,maharashtra,2025.0,7.0,240.15,7.746774193548387,26.366451612903223,2,0,34.0,2,1.0756783333333342
Nanded,maharashtra,2025.0,8.0,355.89,11.48032258064516,25.83967741935484,2,0,34.0,2,7.161606182795699
Nanded,maharashtra,2025.0,9.0,312.96,10.432,25.32933333333333,2,0,34.0,2,2.2137195747800584
Nanded,maharashtra,2025.0,10.0,77.37,2.4958064516129035,24.04806451612903,2,0,34.0,2,-0.5065421554252201
Nanded,maharashtra,2025.0,11.0,7.16,0.2386666666666666,19.227,2,0,34.0,2,-0.9676562211981564
Nanded,maharashtra,2025.0,12.0,0.0,0.0,16.768387096774195,2,0,34.0,2,-2.6699008403361346
Nandurbar,maharashtra,2023.0,10.0,0.39,0.0125806451612903,25.013548387096773,2,0,200.0,2,-2.409596774193549
Nandurbar,maharashtra,2023.0,11.0,48.39,1.613,23.104,2,0,200.0,2,-0.6565833333333337
Nandurbar,maharashtra,2023.0,12.0,1.38,0.044516129032258,20.90419354838709,2,0,200.0,2,-0.164948924731183
Nandurbar,maharashtra,2024.0,1.0,0.54,0.0174193548387096,21.62548387096774,2,0,200.0,2,-2.452983870967742
Nandurbar,maharashtra,2024.0,2.0,0.18,0.0062068965517241,24.68551724137931,2,0,200.0,2,-3.306345939933258
Nandurbar,maharashtra,2024.0,3.0,0.03,0.0009677419354838,27.89774193548387,2,0,200.0,2,-6.061315350389318
Nandurbar,maharashtra,2024.0,4.0,1.68,0.056,32.668,2,0,200.0,2,-12.894719132369303
Nandurbar,maharashtra,2024.0,5.0,6.859999999999999,0.2212903225806451,34.73967741935484,2,0,200.0,2,-2.9821357063403724
Nandurbar,maharashtra,2024.0,6.0,147.59,4.919666666666667,31.073666666666668,2,0,200.0,2,-0.3486529271206748
Nandurbar,maharashtra,2024.0,7.0,388.2,12.52258064516129,26.998064516129038,2,0,200.0,2,21.964601851851853
Nandurbar,maharashtra,2024.0,8.0,321.43,10.368709677419355,26.04258064516129,2,0,200.0,2,10.454031609195404
Nandurbar,maharashtra,2024.0,9.0,308.28000000000003,10.276000000000002,25.53033333333333,2,0,200.0,2,-1.271216133004927
Nandurbar,maharashtra,2024.0,10.0,61.13,1.971935483870968,25.45451612903226,2,0,200.0,2,0.0716845238095231
Nandurbar,maharashtra,2024.0,11.0,0.0,0.0,20.721,2,0,200.0,2,-1.7000373563218396
Nandurbar,maharashtra,2024.0,12.0,4.05,0.1306451612903225,19.35322580645161,2,0,200.0,2,-1.8444562334217505
Nandurbar,maharashtra,2025.0,1.0,0.0,0.0,21.216451612903228,2,0,200.0,2,-2.2431730769230764
Nandurbar,maharashtra,2025.0,2.0,0.0,0.0,25.483571428571427,2,0,200.0,2,-1.9797499999999992
Nandurbar,maharashtra,2025.0,3.0,0.0,0.0,29.151612903225807,2,0,200.0,2,-3.9418225806451614
Nandurbar,maharashtra,2025.0,4.0,0.1,0.0033333333333333,32.71233333333333,2,0,200.0,2,-5.491449571253572
Nandurbar,maharashtra,2025.0,5.0,92.25,2.9758064516129035,30.385483870967743,2,0,200.0,2,7.58440035702694
Nandurbar,maharashtra,2025.0,6.0,120.59,4.019666666666667,29.467,2,0,200.0,2,6.234341794871792
Nandurbar,maharashtra,2025.0,7.0,166.13,5.359032258064516,26.60225806451613,2,0,200.0,2,4.223231612903227
Nandurbar,maharashtra,2025.0,8.0,142.34,4.591612903225807,26.41483870967742,2,0,200.0,2,-0.7385291991101219
Nandurbar,maharashtra,2025.0,9.0,190.64,6.354666666666668,25.46966666666667,2,0,200.0,2,0.9773844043887134
Nandurbar,maharashtra,2025.0,10.0,99.28,3.2025806451612904,24.79806451612903,2,0,200.0,2,-1.1768229472140757
Nandurbar,maharashtra,2025.0,11.0,6.760000000000001,0.2253333333333333,20.602666666666668,2,0,200.0,2,-0.3097586234429883
Nandurbar,maharashtra,2025.0,12.0,0.0,0.0,19.4583870967742,2,0,200.0,2,-0.7854020767930443
Nashik,maharashtra,2023.0,10.0,5.42,0.1748387096774193,23.21032258064516,2,1,43.2,2,6.96811320754717
Nashik,maharashtra,2023.0,11.0,35.84,1.1946666666666663,22.116666666666667,2,1,43.2,2,0.4718867924528303
Nashik,maharashtra,2023.0,12.0,0.6000000000000001,0.0193548387096774,21.108709677419355,2,1,43.2,2,0.0
Nashik,maharashtra,2024.0,1.0,1.8,0.0580645161290322,21.467741935483872,2,1,43.2,2,-6.603314516129033
Nashik,maharashtra,2024.0,2.0,0.4599999999999999,0.0158620689655172,23.993448275862068,2,1,43.2,2,-3.219526191835569
Nashik,maharashtra,2024.0,3.0,0.06,0.0019354838709677,26.532258064516128,2,1,43.2,2,0.389100870566228
Nashik,maharashtra,2024.0,4.0,2.5,0.0833333333333333,30.622333333333334,2,1,43.2,2,-0.3730101626016253
Nashik,maharashtra,2024.0,5.0,16.61,0.5358064516129032,31.13225806451613,2,1,43.2,2,0.2879596774193551
Nashik,maharashtra,2024.0,6.0,240.05,8.001666666666667,27.18,2,1,43.2,2,-0.1418763440860218
Nashik,maharashtra,2024.0,7.0,726.11,23.42290322580645,24.59193548387097,2,1,43.2,2,0.2618378378378363
Nashik,maharashtra,2024.0,8.0,591.61,19.0841935483871,24.366774193548387,2,1,43.2,2,2.0401219322771054
Nashik,maharashtra,2024.0,9.0,425.39,14.179666666666666,23.665666666666667,2,1,43.2,2,1.4907902298850573
Nashik,maharashtra,2024.0,10.0,119.09,3.841612903225806,24.03161290322581,2,1,43.2,2,-0.2805833333333334
Nashik,maharashtra,2024.0,11.0,0.0,0.0,19.98333333333333,2,1,43.2,2,-1.1120833333333326
Nashik,maharashtra,2024.0,12.0,15.06,0.4858064516129032,20.10483870967742,2,1,43.2,2,-1.5524811827956997
Nashik,maharashtra,2025.0,1.0,0.0,0.0,21.55806451612903,2,1,43.2,2,-1.1454354838709664
Nashik,maharashtra,2025.0,2.0,0.0,0.0,24.96678571428572,2,1,43.2,2,-0.4737321428571448
Nashik,maharashtra,2025.0,3.0,0.0,0.0,27.84741935483871,2,1,43.2,2,-0.1609130184331775
Nashik,maharashtra,2025.0,4.0,2.75,0.0916666666666666,30.274,2,1,43.2,2,-0.1375444938820926
