district,state,year,month,rain_total,rain_avg,temp_avg,soil,urban,well_depth,aquifer_type,gw_delta,gw_delta_lag1,gw_delta_lag2,rain_total_lag1,rain_total_lag2,temp_avg_lag1
Jalgaon,maharashtra,2025.0,8.0,202.45,6.530645161290322,26.94903225806452,2,0,62.9,2,-0.6219728494623666,2.0275228494623683,1.5984240196078403,133.17,130.67,27.315806451612904
Jalgaon,maharashtra,2025.0,9.0,164.5,5.483333333333333,25.71966666666667,2,0,62.9,2,1.608431060606062,-0.6219728494623666,2.0275228494623683,202.45,133.17,26.94903225806452
Jalgaon,maharashtra,2025.0,10.0,67.86,2.189032258064516,24.955161290322582,2,0,62.9,2,-0.8347324046920797,1.608431060606062,-0.6219728494623666,164.5,202.45,25.71966666666667
Jalgaon,maharashtra,2025.0,11.0,13.46,0.4486666666666667,20.64033333333333,2,0,62.9,2,-0.5290760368663605,-0.8347324046920797,1.608431060606062,67.86,164.5,24.955161290322582
Jalgaon,maharashtra,2025.0,12.0,0.0,0.0,19.26129032258065,2,0,62.9,2,-3.112957983193276,-0.5290760368663605,-0.8347324046920797,13.46,67.86,20.64033333333333
Jalna,maharashtra,2023.0,10.0,1.16,0.0374193548387096,23.81064516129032,2,0,30.0,2,-0.0755855503390716,0.2144837834345525,-0.3556574923547402,195.87,82.26,25.406333333333333
Jalna,maharashtra,2023.0,11.0,88.66,2.9553333333333334,22.365,2,0,30.0,2,-0.2805108556832694,-0.0755855503390716,0.2144837834345525,1.16,195.87,23.81064516129032
Jalna,maharashtra,2023.0,12.0,5.54,0.1787096774193548,19.77387096774193,2,0,30.0,2,0.1884260289210231,-0.2805108556832694,-0.0755855503390716,88.66,1.16,22.365
Jalna,maharashtra,2024.0,1.0,2.09,0.0674193548387096,21.373870967741937,2,0,30.0,2,-0.2264516129032256,0.1884260289210231,-0.2805108556832694,5.54,88.66,19.77387096774193
Jalna,maharashtra,2024.0,2.0,6.800000000000001,0.2344827586206896,25.01172413793104,2,0,30.0,2,-0.0775778642936595,-0.2264516129032256,0.1884260289210231,2.09,5.54,21.373870967741937
Jalna,maharashtra,2024.0,3.0,1.75,0.0564516129032258,28.59161290322581,2,0,30.0,2,-0.1444597701149426,-0.0775778642936595,-0.2264516129032256,6.800000000000001,2.09,25.01172413793104
Jalna,maharashtra,2024.0,4.0,28.06,0.9353333333333332,32.87766666666667,2,0,30.0,2,-0.0596781609195402,-0.1444597701149426,-0.0775778642936595,1.75,6.800000000000001,28.59161290322581
Jalna,maharashtra,2024.0,5.0,15.82,0.5103225806451613,34.25258064516129,2,0,30.0,2,-0.0735013262599468,-0.0596781609195402,-0.1444597701149426,28.06,1.75,32.87766666666667
Jalna,maharashtra,2024.0,6.0,200.51,6.683666666666666,28.909666666666663,2,0,30.0,2,0.0885576923076922,-0.0735013262599468,-0.0596781609195402,15.82,28.06,34.25258064516129
Jalna,maharashtra,2024.0,7.0,270.65000000000003,8.730645161290324,26.078064516129032,2,0,30.0,2,0.1547239454094293,0.0885576923076922,-0.0735013262599468,200.51,15.82,28.909666666666663
Jalna,maharashtra,2024.0,8.0,184.51,5.951935483870967,25.75935483870968,2,0,30.0,2,0.3401835637480797,0.1547239454094293,0.0885576923076922,270.65000000000003,200.51,26.078064516129032
Jalna,maharashtra,2024.0,9.0,183.58,6.1193333333333335,25.046333333333333,2,0,30.0,2,0.6043809523809526,0.3401835637480797,0.1547239454094293,184.51,270.65000000000003,25.75935483870968
Jalna,maharashtra,2024.0,10.0,102.46,3.3051612903225807,24.495806451612903,2,0,30.0,2,-0.36975,0.6043809523809526,0.3401835637480797,183.58,184.51,25.046333333333333
Jalna,maharashtra,2024.0,11.0,0.0,0.0,19.95266666666667,2,0,30.0,2,-0.8077500000000001,-0.36975,0.6043809523809526,102.46,183.58,24.495806451612903
Jalna,maharashtra,2024.0,12.0,5.65,0.182258064516129,20.08258064516129,2,0,30.0,2,-0.2148168316831682,-0.8077500000000001,-0.36975,0.0,102.46,19.95266666666667
Jalna,maharashtra,2025.0,1.0,0.0,0.0,21.47193548387097,2,0,30.0,2,-0.0322714036109494,-0.2148168316831682,-0.8077500000000001,5.65,0.0,20.08258064516129
Jalna,maharashtra,2025.0,2.0,0.0,0.0,25.55821428571429,2,0,30.0,2,-0.0282080610021786,-0.0322714036109494,-0.2148168316831682,0.0,5.65,21.47193548387097
Jalna,maharashtra,2025.0,3.0,0.07,0.002258064516129,29.15870967741936,2,0,30.0,2,-0.0344795657726688,-0.0282080610021786,-0.0322714036109494,0.0,0.0,25.55821428571429
Jalna,maharashtra,2025.0,4.0,7.18,0.2393333333333333,32.833666666666666,2,0,30.0,2,-0.0314300202839761,-0.0344795657726688,-0.0282080610021786,0.07,0.0,29.15870967741936
Jalna,maharashtra,2025.0,5.0,177.4,5.72258064516129,30.46161290322581,2,0,30.0,2,1.2928073316283035,-0.0314300202839761,-0.0344795657726688,7.18,0.07,32.833666666666666
Jalna,maharashtra,2025.0,6.0,124.36,4.145333333333333,28.004,2,0,30.0,2,-0.1658314492753623,1.2928073316283035,-0.0314300202839761,177.4,7.18,30.46161290322581
Jalna,maharashtra,2025.0,7.0,177.78,5.73483870967742,26.10451612903226,2,0,30.0,2,0.1718912903225805,-0.1658314492753623,1.2928073316283035,124.36,177.4,28.004
Jalna,maharashtra,2025.0,8.0,217.76,7.024516129032258,25.432258064516127,2,0,30.0,2,0.7169112903225807,0.1718912903225805,-0.1658314492753623,177.78,124.36,26.10451612903226
Jalna,maharashtra,2025.0,9.0,246.0,8.2,24.66166666666667,2,0,30.0,2,-0.1712475806451612,0.7169112903225807,0.1718912903225805,217.76,177.78,25.432258064516127
Jalna,maharashtra,2025.0,10.0,92.35,2.9790322580645165,23.57064516129033,2,0,30.0,2,-0.235325,-0.1712475806451612,0.7169112903225807,246.0,217.76,24.66166666666667
Jalna,maharashtra,2025.0,11.0,16.17,0.539,18.988666666666667,2,0,30.0,2,-0.7146083333333333,-0.235325,-0.1712475806451612,92.35,246.0,23.57064516129033
Jalna,maharashtra,2025.0,12.0,0.0,0.0,17.324193548387097,2,0,30.0,2,-0.6287465053763441,-0.7146083333333333,-0.235325,16.17,92.35,18.988666666666667
Jalore,rajasthan,2024.0,3.0,6.99,0.2254838709677419,25.19516129032258,1,0,70.0,1,-1.1873745828698503,-1.529786707452729,10.546763196480946,1.53,0.01,20.74034482758621
Jalore,rajasthan,2024.0,4.0,1.19,0.0396666666666666,30.867666666666665,1,0,70.0,1,-0.1642397849462398,-1.1873745828698503,-1.529786707452729,6.99,1.53,25.19516129032258
Jalore,rajasthan,2024.0,5.0,1.83,0.0590322580645161,35.48451612903226,1,0,70.0,1,-0.096421505376341,-0.1642397849462398,-1.1873745828698503,1.19,6.99,30.867666666666665
Jalore,rajasthan,2024.0,6.0,55.3,1.8433333333333333,34.809,1,0,70.0,1,-0.0965784946236567,-0.096421505376341,-0.1642397849462398,1.83,1.19,35.48451612903226
Jalore,rajasthan,2024.0,7.0,157.6,5.083870967741936,31.187741935483874,1,0,70.0,1,-0.0967279569892483,-0.0965784946236567,-0.096421505376341,55.3,1.83,34.809
Jalore,rajasthan,2024.0,8.0,326.62,10.536129032258064,27.95935483870968,1,0,70.0,1,-0.0985080645161318,-0.0967279569892483,-0.0965784946236567,157.6,55.3,31.187741935483874
Jalore,rajasthan,2024.0,9.0,136.98,4.566,27.474666666666668,1,0,70.0,1,-3.740580645161288,-0.0985080645161318,-0.0967279569892483,326.62,157.6,27.95935483870968
Jalore,rajasthan,2024.0,10.0,20.91,0.6745161290322581,27.065806451612904,1,0,70.0,1,0.8010322580645095,-3.740580645161288,-0.0985080645161318,136.98,326.62,27.474666666666668
Jalore,rajasthan,2024.0,11.0,0.0,0.0,23.450333333333333,1,0,70.0,1,0.6741344086021499,0.8010322580645095,-3.740580645161288,20.91,136.98,27.065806451612904
Jalore,rajasthan,2024.0,12.0,2.23,0.0719354838709677,17.136451612903226,1,0,70.0,1,0.7636881720430111,0.6741344086021499,0.8010322580645095,0.0,20.91,23.450333333333333
Jalore,rajasthan,2025.0,7.0,304.72,9.82967741935484,28.21032258064516,1,0,70.0,1,5.434875930521102,0.7636881720430111,0.6741344086021499,2.23,0.0,17.136451612903226
Jalore,rajasthan,2025.0,8.0,292.37,9.431290322580644,27.65967741935484,1,0,70.0,1,1.0988942307692255,5.434875930521102,0.7636881720430111,304.72,2.23,28.21032258064516
Jalore,rajasthan,2025.0,9.0,91.94,3.0646666666666667,26.458,1,0,70.0,1,1.4211750000000052,1.0988942307692255,5.434875930521102,292.37,304.72,27.65967741935484
Jalore,rajasthan,2025.0,10.0,68.08,2.1961290322580647,24.52870967741936,1,0,70.0,1,1.24877471264368,1.4211750000000052,1.0988942307692255,91.94,292.37,26.458
Jalore,rajasthan,2025.0,11.0,8.95,0.2983333333333333,21.34233333333333,1,0,70.0,1,-0.446711076280053,1.24877471264368,1.4211750000000052,68.08,91.94,24.52870967741936
Jalore,rajasthan,2025.0,12.0,0.81,0.0261290322580645,19.27032258064516,1,0,70.0,1,-0.0738636363636331,-0.446711076280053,1.24877471264368,8.95,68.08,21.34233333333333
Jaunpur,uttar pradesh,2024.0,5.0,3.83,0.1235483870967742,36.25677419354839,1,0,272.0,3,0.2469216772806213,-0.0179800884955767,-0.0277976190476163,0.07,16.599999999999998,33.413
Jaunpur,uttar pradesh,2024.0,6.0,51.25,1.7083333333333333,37.90866666666667,1,0,272.0,3,-0.4627915887850466,0.2469216772806213,-0.0179800884955767,3.83,0.07,36.25677419354839
Jaunpur,uttar pradesh,2024.0,7.0,227.47,7.337741935483871,31.253870967741936,1,0,272.0,3,-0.3025666666666655,-0.4627915887850466,0.2469216772806213,51.25,3.83,37.90866666666667
Jaunpur,uttar pradesh,2024.0,8.0,338.45,10.917741935483871,29.02064516129032,1,0,272.0,3,-0.8058678160919541,-0.3025666666666655,-0.4627915887850466,227.47,51.25,31.253870967741936
Jaunpur,uttar pradesh,2024.0,9.0,163.95,5.465,28.314666666666668,1,0,272.0,3,-0.4962068965517243,-0.8058678160919541,-0.3025666666666655,338.45,227.47,29.02064516129032
Jaunpur,uttar pradesh,2024.0,10.0,3.1,0.1,25.937096774193545,1,0,272.0,3,-0.1437263626251379,-0.4962068965517243,-0.8058678160919541,163.95,338.45,28.314666666666668
Jaunpur,uttar pradesh,2024.0,11.0,0.0,0.0,21.174333333333333,1,0,272.0,3,-0.0206155913978509,-0.1437263626251379,-0.4962068965517243,3.1,163.95,25.937096774193545
Jaunpur,uttar pradesh,2024.0,12.0,5.739999999999999,0.1851612903225806,16.414516129032258,1,0,272.0,3,0.2409381720430108,-0.0206155913978509,-0.1437263626251379,0.0,3.1,21.174333333333333
Jaunpur,uttar pradesh,2025.0,1.0,0.55,0.0177419354838709,16.559677419354838,1,0,272.0,3,0.1118548387096769,0.2409381720430108,-0.0206155913978509,5.739999999999999,0.0,16.414516129032258
Jaunpur,uttar pradesh,2025.0,2.0,0.28,0.01,21.66857142857143,1,0,272.0,3,-0.1283703917050687,0.1118548387096769,0.2409381720430108,0.55,5.739999999999999,16.559677419354838
Jaunpur,uttar pradesh,2025.0,3.0,0.8800000000000001,0.0283870967741935,27.31870967741936,1,0,272.0,3,-0.3962263824884786,-0.1283703917050687,0.1118548387096769,0.28,0.55,21.66857142857143
Jaunpur,uttar pradesh,2025.0,4.0,7.249999999999999,0.2416666666666666,32.343333333333334,1,0,272.0,3,0.2871370967741917,-0.3962263824884786,-0.1283703917050687,0.8800000000000001,0.28,27.31870967741936
Jaunpur,uttar pradesh,2025.0,5.0,35.01,1.1293548387096777,35.167419354838714,1,0,272.0,3,0.2346370967741951,0.2871370967741917,-0.3962263824884786,7.249999999999999,0.8800000000000001,32.343333333333334
Jaunpur,uttar pradesh,2025.0,6.0,116.81,3.893666666666667,35.061,1,0,272.0,3,-0.0366370967741946,0.2346370967741951,0.2871370967741917,35.01,7.249999999999999,35.167419354838714
Jaunpur,uttar pradesh,2025.0,7.0,389.33,12.559032258064516,29.983870967741936,1,0,272.0,3,-0.5431117886178853,-0.0366370967741946,0.2346370967741951,116.81,35.01,35.061
Jaunpur,uttar pradesh,2025.0,8.0,343.61,11.084193548387097,28.419032258064515,1,0,272.0,3,-0.1086382113821127,-0.5431117886178853,-0.0366370967741946,389.33,116.81,29.983870967741936
Jaunpur,uttar pradesh,2025.0,9.0,136.32,4.544,28.265,1,0,272.0,3,0.0571551724137915,-0.1086382113821127,-0.5431117886178853,343.61,389.33,28.419032258064515
Jaunpur,uttar pradesh,2025.0,10.0,116.1,3.7451612903225806,24.85483870967742,1,0,272.0,3,0.1621190211345933,0.0571551724137915,-0.1086382113821127,136.32,343.61,28.265
Jaunpur,uttar pradesh,2025.0,11.0,0.85,0.0283333333333333,17.720333333333333,1,0,272.0,3,0.4308788676761033,0.1621190211345933,0.0571551724137915,116.1,136.32,24.85483870967742
Jaunpur,uttar pradesh,2025.0,12.0,0.0,0.0,13.609354838709676,1,0,272.0,3,0.5773469387755092,0.4308788676761033,0.1621190211345933,0.85,116.1,17.720333333333333
Jhabua,madhya pradesh,2024.0,1.0,3.06,0.0987096774193548,18.96967741935484,2,0,91.45,2,-4.13572580645161,5.99615406006674,-9.977471264367818,4.449999999999999,44.45,19.127741935483872
Jhabua,madhya pradesh,2024.0,2.0,0.19,0.006551724137931,22.29172413793104,2,0,91.45,2,-4.597897465437789,-4.13572580645161,5.99615406006674,3.06,4.449999999999999,18.96967741935484
Jhabua,madhya pradesh,2024.0,3.0,0.43,0.0138709677419354,26.356129032258064,2,0,91.45,2,-1.870328341013824,-4.597897465437789,-4.13572580645161,0.19,3.06,22.29172413793104
Jhabua,madhya pradesh,2024.0,4.0,14.59,0.4863333333333333,30.795,2,0,91.45,2,0.4047688172042996,-1.870328341013824,-4.597897465437789,0.43,0.19,26.356129032258064
Jhabua,madhya pradesh,2024.0,5.0,9.03,0.2912903225806451,34.64903225806452,2,0,91.45,2,4.645666666666667,0.4047688172042996,-1.870328341013824,14.59,0.43,30.795
Jhabua,madhya pradesh,2024.0,6.0,141.88,4.729333333333333,31.746666666666663,2,0,91.45,2,1.2947500000000003,4.645666666666667,0.4047688172042996,9.03,14.59,34.64903225806452
Jhabua,madhya pradesh,2024.0,7.0,322.33,10.39774193548387,27.337419354838712,2,0,91.45,2,8.026916666666665,1.2947500000000003,4.645666666666667,141.88,9.03,31.746666666666663
Jhabua,madhya pradesh,2024.0,8.0,342.37,11.044193548387096,25.61806451612903,2,0,91.45,2,8.958416666666668,8.026916666666665,1.2947500000000003,322.33,141.88,27.337419354838712
Jhabua,madhya pradesh,2024.0,9.0,256.44,8.548,25.244333333333334,2,0,91.45,2,0.7017500000000005,8.958416666666668,8.026916666666665,342.37,322.33,25.61806451612903
Jhabua,madhya pradesh,2024.0,10.0,41.2,1.329032258064516,24.62741935483871,2,0,91.45,2,-2.745736559139785,0.7017500000000005,8.958416666666668,256.44,342.37,25.244333333333334
Jhabua,madhya pradesh,2024.0,11.0,0.0,0.0,20.244,2,0,91.45,2,-12.452013440860211,-2.745736559139785,0.7017500000000005,41.2,256.44,24.62741935483871
Jhabua,madhya pradesh,2024.0,12.0,8.2,0.264516129032258,17.365483870967743,2,0,91.45,2,-7.727711538461541,-12.452013440860211,-2.745736559139785,0.0,41.2,20.244
Jhabua,madhya pradesh,2025.0,1.0,0.01,0.0003225806451612,18.404838709677417,2,0,91.45,2,-1.0693433395872418,-7.727711538461541,-12.452013440860211,8.2,0.0,17.365483870967743
Jhabua,madhya pradesh,2025.0,2.0,0.0,0.0,23.26892857142857,2,0,91.45,2,-5.91186774099884,-1.0693433395872418,-7.727711538461541,0.01,8.2,18.404838709677417
Jhabua,madhya pradesh,2025.0,3.0,0.0,0.0,27.58129032258065,2,0,91.45,2,-2.824642857142848,-5.91186774099884,-1.0693433395872418,0.0,0.01,23.26892857142857
Jhabua,madhya pradesh,2025.0,4.0,0.08,0.0026666666666666,32.022,2,0,91.45,2,0.1516547092288149,-2.824642857142848,-5.91186774099884,0.0,0.0,27.58129032258065
Jhabua,madhya pradesh,2025.0,5.0,121.28,3.912258064516129,30.17967741935484,2,0,91.45,2,10.728401507702394,0.1516547092288149,-2.824642857142848,0.08,0.0,32.022
Jhabua,madhya pradesh,2025.0,6.0,207.8,6.926666666666667,29.059666666666665,2,0,91.45,2,8.711342592592597,10.728401507702394,0.1516547092288149,121.28,0.08,30.17967741935484
Jhabua,madhya pradesh,2025.0,7.0,235.69,7.602903225806451,25.926774193548383,2,0,91.45,2,12.030147849462365,8.711342592592597,10.728401507702394,207.8,121.28,29.059666666666665
Jhabua,madhya pradesh,2025.0,8.0,303.94,9.804516129032258,25.740322580645163,2,0,91.45,2,1.6428951612903226,12.030147849462365,8.711342592592597,235.69,207.8,25.926774193548383
Jhabua,madhya pradesh,2025.0,9.0,293.5,9.783333333333331,24.729,2,0,91.45,2,2.1901236559139785,1.6428951612903226,12.030147849462365,303.94,235.69,25.740322580645163
Jhabua,madhya pradesh,2025.0,10.0,98.69,3.1835483870967742,23.301935483870967,2,0,91.45,2,0.7423198924731185,2.1901236559139785,1.6428951612903226,293.5,303.94,24.729
Jhabua,madhya pradesh,2025.0,11.0,2.17,0.0723333333333333,19.050666666666665,2,0,91.45,2,-1.016028225806452,0.7423198924731185,2.1901236559139785,98.69,293.5,23.301935483870967
Jhabua,madhya pradesh,2025.0,12.0,0.0,0.0,17.318064516129034,2,0,91.45,2,-0.2798749999999996,-1.016028225806452,0.7423198924731185,2.17,98.69,19.050666666666665
Jhalawar,rajasthan,2025.0,2.0,0.0,0.0,22.46357142857143,2,0,80.42,1,-0.07605702764977,0.0083870967741939,0.0037473118279569,14.71,11.62,17.215806451612906
Jhalawar,rajasthan,2025.0,3.0,0.0,0.0,27.14774193548387,2,0,80.42,1,0.0128312211981564,-0.07605702764977,0.0083870967741939,0.0,14.71,22.46357142857143
Jhalawar,rajasthan,2025.0,4.0,1.82,0.0606666666666666,33.056333333333335,2,0,80.42,1,-0.134408602150537,0.0128312211981564,-0.07605702764977,0.0,0.0,27.14774193548387
Jhalawar,rajasthan,2025.0,5.0,45.74,1.4754838709677418,34.14354838709678,2,0,80.42,1,0.308097222222222,-0.134408602150537,0.0128312211981564,1.82,0.0,33.056333333333335
Jhalawar,rajasthan,2025.0,6.0,219.47,7.315666666666667,31.822666666666667,2,0,80.42,1,-0.0015138888888892,0.308097222222222,-0.134408602150537,45.74,1.82,34.14354838709678
Jhalawar,rajasthan,2025.0,7.0,499.77,16.121612903225806,27.376451612903224,2,0,80.42,1,-1.2619880952380949,-0.0015138888888892,0.308097222222222,219.47,45.74,31.822666666666667
Jhalawar,rajasthan,2025.0,8.0,204.16,6.585806451612903,27.037419354838708,2,0,80.42,1,-0.3256221198156686,-1.2619880952380949,-0.0015138888888892,499.77,219.47,27.376451612903224
Jhalawar,rajasthan,2025.0,9.0,103.68,3.4560000000000004,26.49566666666667,2,0,80.42,1,-0.1255179900744414,-0.3256221198156686,-1.2619880952380949,204.16,499.77,27.037419354838708
Jhalawar,rajasthan,2025.0,10.0,78.06,2.5180645161290323,23.802258064516128,2,0,80.42,1,0.2563459470636888,-0.1255179900744414,-0.3256221198156686,103.68,204.16,26.49566666666667
Jhunjhunu,rajasthan,2024.0,5.0,1.41,0.0454838709677419,35.92451612903226,1,0,200.0,1,-0.0046478494623656,-0.0130940860215105,-0.0952006294256406,7.579999999999999,8.200000000000001,29.828666666666667
Jhunjhunu,rajasthan,2024.0,6.0,70.77,2.359,36.853,1,0,200.0,1,-0.0689771505376342,-0.0046478494623656,-0.0130940860215105,1.41,7.579999999999999,35.92451612903226
Jhunjhunu,rajasthan,2024.0,7.0,218.56,7.050322580645162,31.321290322580648,1,0,200.0,1,-0.3912647849462374,-0.0689771505376342,-0.0046478494623656,70.77,1.41,36.853
Jhunjhunu,rajasthan,2024.0,8.0,312.5,10.080645161290322,28.29967741935484,1,0,200.0,1,0.4441935483870978,-0.3912647849462374,-0.0689771505376342,218.56,70.77,31.321290322580648
Jhunjhunu,rajasthan,2024.0,9.0,135.37,4.512333333333333,27.67866666666667,1,0,200.0,1,0.3926129032258103,0.4441935483870978,-0.3912647849462374,312.5,218.56,28.29967741935484
Jhunjhunu,rajasthan,2024.0,10.0,3.84,0.1238709677419354,26.67419354838709,1,0,200.0,1,-0.1800967741935579,0.3926129032258103,0.4441935483870978,135.37,312.5,27.67866666666667
Jhunjhunu,rajasthan,2024.0,11.0,0.0,0.0,21.898000000000003,1,0,200.0,1,0.6350713504647345,-0.1800967741935579,0.3926129032258103,3.84,135.37,26.67419354838709
Jhunjhunu,rajasthan,2024.0,12.0,27.88,0.8993548387096774,14.886774193548389,1,0,200.0,1,-0.6134745762711802,0.6350713504647345,-0.1800967741935579,0.0,3.84,21.898000000000003
Jhunjhunu,rajasthan,2025.0,1.0,7.84,0.2529032258064516,14.414193548387098,1,0,200.0,1,-0.1283505154639215,-0.6134745762711802,0.6350713504647345,27.88,0.0,14.886774193548389
Jhunjhunu,rajasthan,2025.0,2.0,3.29,0.1175,19.164285714285715,1,0,200.0,1,-0.5326133399577699,-0.1283505154639215,-0.6134745762711802,7.84,27.88,14.414193548387098
Jhunjhunu,rajasthan,2025.0,3.0,1.85,0.0596774193548387,24.43193548387097,1,0,200.0,1,-0.3661194779116457,-0.5326133399577699,-0.1283505154639215,3.29,7.84,19.164285714285715
Jhunjhunu,rajasthan,2025.0,4.0,0.93,0.0309999999999999,31.745,1,0,200.0,1,-0.3133062770562773,-0.3661194779116457,-0.5326133399577699,1.85,3.29,24.43193548387097
Jhunjhunu,rajasthan,2025.0,5.0,71.19,2.2964516129032257,33.31838709677419,1,0,200.0,1,0.093589610389607,-0.3133062770562773,-0.3661194779116457,0.93,1.85,31.745
Jhunjhunu,rajasthan,2025.0,6.0,102.21,3.4070000000000005,33.69833333333334,1,0,200.0,1,0.1543000000000063,0.093589610389607,-0.3133062770562773,71.19,0.93,33.31838709677419
Jhunjhunu,rajasthan,2025.0,7.0,227.74,7.346451612903226,29.72741935483871,1,0,200.0,1,0.6419166666666669,0.1543000000000063,0.093589610389607,102.21,71.19,33.69833333333334
Jhunjhunu,rajasthan,2025.0,8.0,207.55,6.695161290322581,28.567419354838712,1,0,200.0,1,0.0474428374655602,0.6419166666666669,0.1543000000000063,227.74,102.21,29.72741935483871
Jhunjhunu,rajasthan,2025.0,9.0,101.03,3.3676666666666666,27.703333333333333,1,0,200.0,1,0.4666569793842541,0.0474428374655602,0.6419166666666669,207.55,227.74,28.567419354838712
Jhunjhunu,rajasthan,2025.0,10.0,52.41,1.6906451612903224,24.10322580645161,1,0,200.0,1,0.1950668498168468,0.4666569793842541,0.0474428374655602,101.03,207.55,27.703333333333333
Jhunjhunu,rajasthan,2025.0,11.0,0.12,0.004,18.985666666666663,1,0,200.0,1,0.1283554421768755,0.1950668498168468,0.4666569793842541,52.41,101.03,24.10322580645161
Jodhpur,rajasthan,2024.0,1.0,0.0,0.0,16.64548387096774,1,1,73.65,1,0.0546134593993343,0.0541273041474639,0.0330628009630835,3.64,18.55,18.508064516129032
Jodhpur,rajasthan,2024.0,2.0,5.3100000000000005,0.183103448275862,19.53344827586207,1,1,73.65,1,0.049741379310344,0.0546134593993343,0.0541273041474639,0.0,3.64,16.64548387096774
Jodhpur,rajasthan,2024.0,3.0,2.97,0.0958064516129032,25.263870967741934,1,1,73.65,1,0.3049137931034487,0.049741379310344,0.0546134593993343,5.3100000000000005,0.0,19.53344827586207
Jodhpur,rajasthan,2024.0,4.0,4.27,0.1423333333333333,31.197666666666667,1,1,73.65,1,-0.1944673645320236,0.3049137931034487,0.049741379310344,2.97,5.3100000000000005,25.263870967741934
Jodhpur,rajasthan,2024.0,5.0,3.42,0.1103225806451612,36.68193548387097,1,1,73.65,1,0.0267949507389211,-0.1944673645320236,0.3049137931034487,4.27,2.97,31.197666666666667
Jodhpur,rajasthan,2024.0,6.0,42.69,1.4229999999999998,36.001,1,1,73.65,1,0.0205919540229864,0.0267949507389211,-0.1944673645320236,3.42,4.27,36.68193548387097
Jodhpur,rajasthan,2024.0,7.0,95.71,3.0874193548387097,32.30612903225806,1,1,73.65,1,0.0345745007680484,0.0205919540229864,0.0267949507389211,42.69,3.42,36.001
Jodhpur,rajasthan,2024.0,8.0,266.76,8.605161290322581,28.73451612903225,1,1,73.65,1,0.1389016897081383,0.0345745007680484,0.0205919540229864,95.71,42.69,32.30612903225806
Jodhpur,rajasthan,2024.0,9.0,54.9,1.83,29.12133333333333,1,1,73.65,1,0.2151719576719593,0.1389016897081383,0.0345745007680484,266.76,95.71,28.73451612903225
Jodhpur,rajasthan,2024.0,10.0,15.27,0.4925806451612903,28.20935483870968,1,1,73.65,1,0.0645639730639757,0.2151719576719593,0.1389016897081383,54.9,266.76,29.12133333333333
Jodhpur,rajasthan,2024.0,11.0,0.0,0.0,24.069333333333336,1,1,73.65,1,0.0466493506493499,0.0645639730639757,0.2151719576719593,15.27,54.9,28.20935483870968
Jodhpur,rajasthan,2024.0,12.0,1.29,0.0416129032258064,17.25709677419355,1,1,73.65,1,0.0813269339356281,0.0466493506493499,0.0645639730639757,0.0,15.27,24.069333333333336
Jodhpur,rajasthan,2025.0,1.0,1.09,0.0351612903225806,17.528387096774193,1,1,73.65,1,0.0961901252763475,0.0813269339356281,0.0466493506493499,1.29,0.0,17.25709677419355
Jodhpur,rajasthan,2025.0,2.0,0.13,0.0046428571428571,21.9875,1,1,73.65,1,0.0814548022598842,0.0961901252763475,0.0813269339356281,1.09,1.29,17.528387096774193
Jodhpur,rajasthan,2025.0,3.0,0.33,0.0106451612903225,26.845806451612905,1,1,73.65,1,0.0655107526881728,0.0814548022598842,0.0961901252763475,0.13,1.09,21.9875
Jodhpur,rajasthan,2025.0,4.0,5.3100000000000005,0.177,32.92366666666667,1,1,73.65,1,0.0554949944382663,0.0655107526881728,0.0814548022598842,0.33,0.13,26.845806451612905
Jodhpur,rajasthan,2025.0,5.0,49.79,1.6061290322580646,34.450322580645164,1,1,73.65,1,0.0393103448275837,0.0554949944382663,0.0655107526881728,5.3100000000000005,0.33,32.92366666666667
Jodhpur,rajasthan,2025.0,6.0,69.33,2.311,33.684,1,1,73.65,1,-0.0153994252873523,0.0393103448275837,0.0554949944382663,49.79,5.3100000000000005,34.450322580645164
Jodhpur,rajasthan,2025.0,7.0,211.13,6.8106451612903225,29.43354838709677,1,1,73.65,1,-0.0497988505747173,-0.0153994252873523,0.0393103448275837,69.33,49.79,33.684
Jodhpur,rajasthan,2025.0,8.0,170.88,5.5122580645161285,28.951290322580647,1,1,73.65,1,-0.1030463875205214,-0.0497988505747173,-0.0153994252873523,211.13,69.33,29.43354838709677
Jodhpur,rajasthan,2025.0,9.0,54.0,1.8,27.561666666666667,1,1,73.65,1,-0.2505238095238127,-0.1030463875205214,-0.0497988505747173,170.88,211.13,28.951290322580647
Jodhpur,rajasthan,2025.0,10.0,33.39,1.0770967741935484,25.06677419354839,1,1,73.65,1,-0.3423356449375845,-0.2505238095238127,-0.1030463875205214,54.0,170.88,27.561666666666667
Jodhpur,rajasthan,2025.0,11.0,6.19,0.2063333333333333,21.08833333333333,1,1,73.65,1,-0.3517536407766997,-0.3423356449375845,-0.2505238095238127,33.39,54.0,25.06677419354839
Jodhpur,rajasthan,2025.0,12.0,1.58,0.0509677419354838,18.96806451612904,1,1,73.65,1,0.0043749999999995,-0.3517536407766997,-0.3423356449375845,6.19,33.39,21.08833333333333
Jyotiba phule nagar,uttar pradesh,2023.0,7.0,359.08,11.583225806451612,29.66548387096774,1,0,54.0,1,0.2690833333333327,-0.3591086956521732,-0.182391304347826,128.43,69.01,33.644666666666666
